"TSN","TSN_Accepted","Accepted_Found","Order","Family","Genus","Species","Subspecies","Latin_Name","Accepted_Latin_Name","Rank_Name","Common","Tree","Shrub","Herbaceous","Vine","Moss_Lichen","Graminoid","Canopy_Exclusion","Exotic","Indicator_MIDN","Indicator_APPA_N","Indicator_APPA_S","Indicator_Invasive_NETN","Deer_Browse_Indicator","Deer_Indicator_Tree_NETN","Deer_Indicator_Herb_NETN","Favorites","PLANTS_Code","Shrub_Type","Created_By","Created_Date","Updated_By","Updated_Date","Fern_Ally","ACAD_ED","MABI_ED","MIMA_ED","MORR_ED","ROVA_ED","SAGA_ED","SARA_ED","WEFA_ED","APCO_ED","BOWA_ED","COLO_ED","FRSP_ED","GEWA_ED","HOFU_ED","PETE_ED","RICH_ED","SAHI_ED","THST_ED","VAFO_ED","GETT_ED","ASIS_ED"
36270,36270,TRUE,"Asterales","Asteraceae","Solidago","juncea",NA,"Solidago juncea","Solidago juncea","Species","early goldenrod",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"SOJU",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
36281,36281,TRUE,"Asterales","Asteraceae","Solidago","nemoralis",NA,"Solidago nemoralis","Solidago nemoralis","Species","gray goldenrod",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"SONE",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
36284,36284,TRUE,"Asterales","Asteraceae","Solidago","odora",NA,"Solidago odora","Solidago odora","Species","anisescented goldenrod",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"SOOD",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
36288,36288,TRUE,"Asterales","Asteraceae","Solidago","patula",NA,"Solidago patula","Solidago patula","Species","roundleaf goldenrod",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"SOPA2",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
36294,36294,TRUE,"Asterales","Asteraceae","Solidago","puberula",NA,"Solidago puberula","Solidago puberula","Species","downy goldenrod",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"SOPU",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
36299,36299,TRUE,"Asterales","Asteraceae","Solidago","rugosa",NA,"Solidago rugosa","Solidago rugosa","Species","wrinkleleaf goldenrod",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"SORU2",NA,NA,2012-06-14 18:51:57,NA,2012-06-14 18:51:57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
36314,36314,TRUE,"Asterales","Asteraceae","Solidago","squarrosa",NA,"Solidago squarrosa","Solidago squarrosa","Species","stout goldenrod",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"SOSQ",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
36328,36328,TRUE,"Asterales","Asteraceae","Tanacetum","vulgare",NA,"Tanacetum vulgare","Tanacetum vulgare","Species","common tansy",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"TAVU",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
36334,36334,TRUE,"Asterales","Asteraceae","Cirsium",NA,NA,"Cirsium","Cirsium","Genus","thistle spp.",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"CIRSI",NA,NA,2012-06-14 18:51:57,NA,2012-06-14 18:51:57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
36335,36335,TRUE,"Asterales","Asteraceae","Cirsium","arvense",NA,"Cirsium arvense","Cirsium arvense","Species","Californian thistle, Canada thistle, Canadian thistle, creeping thistle, field thistle",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,"CIAR4",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
36405,36405,TRUE,"Asterales","Asteraceae","Cirsium","pumilum",NA,"Cirsium pumilum","Cirsium pumilum","Species","pasture thistle",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"CIPU4",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
36428,36428,TRUE,"Asterales","Asteraceae","Cirsium","vulgare",NA,"Cirsium vulgare","Cirsium vulgare","Species","bull thistle",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"CIVU",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
36466,36466,TRUE,"Asterales","Asteraceae","Ageratina","altissima",NA,"Ageratina altissima","Ageratina altissima","Species","white snakeroot",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,3,FALSE,"AGAL5",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
36496,36496,TRUE,"Asterales","Asteraceae","Ambrosia","artemisiifolia",NA,"Ambrosia artemisiifolia","Ambrosia artemisiifolia","Species","short ragweed",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"AMAR2",NA,NA,2012-06-14 18:51:57,NA,2012-06-14 18:51:57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
36544,36544,TRUE,"Asterales","Asteraceae","Arctium",NA,NA,"Arctium","Arctium","Genus","burdock",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"ARCTI",NA,NA,2012-06-14 18:51:57,NA,2013-10-24 18:51:57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
36545,36545,TRUE,"Asterales","Asteraceae","Arctium","lappa",NA,"Arctium lappa","Arctium lappa","Species","greater burdock",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"ARLA3",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
36546,36546,TRUE,"Asterales","Asteraceae","Arctium","minus",NA,"Arctium minus","Arctium minus","Species","lesser burdock",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"ARMI2",NA,NA,2012-06-14 18:51:57,NA,2012-06-14 18:51:57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
36594,36594,TRUE,"Asterales","Asteraceae","Lactuca",NA,NA,"Lactuca","Lactuca","Genus","lettuce",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"LACTU",NA,NA,2012-06-14 18:51:57,NA,2012-06-14 18:51:57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
36596,36596,TRUE,"Asterales","Asteraceae","Lactuca","canadensis",NA,"Lactuca canadensis","Lactuca canadensis","Species","canada lettuce",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"LACA",NA,NA,2012-06-14 18:51:57,NA,2012-06-14 18:51:57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
36597,36597,TRUE,"Asterales","Asteraceae","Lactuca","biennis",NA,"Lactuca biennis","Lactuca biennis","Species","tall blue lettuce",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"LABI",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
36611,36611,TRUE,"Asterales","Asteraceae","Helianthus",NA,NA,"Helianthus","Helianthus","Genus","sunflower",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"HELIA3",NA,NA,2015-10-16 13:46:45,NA,2015-10-16 13:46:45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
36636,36636,TRUE,"Asterales","Asteraceae","Helianthus","divaricatus",NA,"Helianthus divaricatus","Helianthus divaricatus","Species","woodland sunflower",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"HEDI2",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
36717,36717,TRUE,"Asterales","Asteraceae","Antennaria","plantaginifolia",NA,"Antennaria plantaginifolia","Antennaria plantaginifolia","Species","woman's tobacco",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"ANPL",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
36763,36763,TRUE,"Asterales","Asteraceae","Cichorium","intybus",NA,"Cichorium intybus","Cichorium intybus","Species","chicory",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"CIIN",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
36765,36765,TRUE,"Asterales","Asteraceae","Rudbeckia","hirta",NA,"Rudbeckia hirta","Rudbeckia hirta","Species","blackeyed Susan",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"RUHI2",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
36775,36775,TRUE,"Asterales","Asteraceae","Rudbeckia","laciniata",NA,"Rudbeckia laciniata","Rudbeckia laciniata","Species","cutleaf coneflower",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"RULA3",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
36950,36950,TRUE,"Asterales","Asteraceae","Centaurea",NA,NA,"Centaurea","Centaurea","Genus","knapweed",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"CENTA",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
36962,36962,TRUE,"Asterales","Asteraceae","Centaurea","jacea",NA,"Centaurea jacea","Centaurea jacea","Species","brownray knapweed",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"CEJA",NA,NA,2012-06-14 18:51:57,NA,2012-06-14 18:51:57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
37113,37113,TRUE,"Asterales","Asteraceae","Conyza","canadensis",NA,"Conyza canadensis","Conyza canadensis","Species","Canadian horseweed",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"COCA5",NA,NA,2013-10-21 11:27:34,NA,2013-10-21 11:27:34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
37349,37349,TRUE,"Asterales","Asteraceae","Euthamia",NA,NA,"Euthamia","Euthamia","Genus","Goldentop",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"EUTHA",NA,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2016-10-11 14:38:00,NA,2016-10-11 14:39:02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
37352,37352,TRUE,"Asterales","Asteraceae","Euthamia","graminifolia",NA,"Euthamia graminifolia","Euthamia graminifolia","Species","flattop goldentop",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"EUGR5",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
37691,37691,TRUE,"Asterales","Asteraceae","Hieracium",NA,NA,"Hieracium","Hieracium","Genus","hawkweed",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"HIERA",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
37697,37697,TRUE,"Asterales","Asteraceae","Hieracium","aurantiacum",NA,"Hieracium aurantiacum","Hieracium aurantiacum","Species","orange hawkweed",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"HIAU",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
37700,37700,TRUE,"Asterales","Asteraceae","Hieracium","canadense",NA,"Hieracium canadense","Hieracium canadense","Species","Canadian hawkweed",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"HICA3",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
37717,37717,TRUE,"Asterales","Asteraceae","Hieracium","murorum",NA,"Hieracium murorum","Hieracium murorum","Species","wall hawkweed",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"HIMU",NA,"{85C1E403-008D-4605-B678-10F278B8E16E}",2018-06-29 07:26:07,NA,2018-06-29 07:26:07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
37718,37718,TRUE,"Asterales","Asteraceae","Hieracium","paniculatum",NA,"Hieracium paniculatum","Hieracium paniculatum","Species","Allegheny hawkweed",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"HIPA2",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
37727,37727,TRUE,"Asterales","Asteraceae","Hieracium","scabrum",NA,"Hieracium scabrum","Hieracium scabrum","Species","rough hawkweed",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"HISC",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
37734,37734,TRUE,"Asterales","Asteraceae","Hieracium","venosum",NA,"Hieracium venosum","Hieracium venosum","Species","rattlesnakeweed",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"HIVE",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
37735,37735,TRUE,"Asterales","Asteraceae","Hieracium","vulgatum",NA,"Hieracium<U+00A0>vulgatum","Hieracium<U+00A0>vulgatum","Species","Common Hawkweed",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"HIVU",NA,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2016-10-11 14:23:38,NA,2016-10-11 14:23:38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
37794,37794,TRUE,"Asterales","Asteraceae","Hypochaeris","radicata",NA,"Hypochaeris radicata","Hypochaeris radicata","Species","hairy cat's ear",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"HYRA3",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
37797,37797,TRUE,"Asterales","Asteraceae","Inula","helenium",NA,"Inula helenium","Inula helenium","Species","elecampane inula",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"INHE",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
37830,37830,TRUE,"Asterales","Asteraceae","Lapsana","communis",NA,"Lapsana communis","Lapsana communis","Species","nipplewort",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"LACO3",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
37903,37903,TRUE,"Asterales","Asteraceae","Leucanthemum","vulgare",NA,"Leucanthemum vulgare","Leucanthemum vulgare","Species","oxeye daisy",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"LEVU",NA,NA,2012-06-14 18:51:57,NA,2012-06-14 18:51:57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
38268,38268,TRUE,"Asterales","Asteraceae","Prenanthes",NA,NA,"Prenanthes","Prenanthes","Genus","rattlesnakeroot",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"PRENA",NA,NA,2012-06-14 18:51:57,NA,2012-06-14 18:51:57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
38270,38270,TRUE,"Asterales","Asteraceae","Prenanthes","alba",NA,"Prenanthes alba","Prenanthes alba","Species","white rattlesnakeroot",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"PRAL2",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
