"Soil_Data_ID","Event_ID","Date_SoilCollected","Sampling_Position","Earthworms","Sample_Type","Horizon_Type","Notes","Archived","Created_By","Created_Date","Updated_By","Updated_Date"
"D5E769BE-97F4-425E-857A-165973E0D10A","548670E9-98F2-4372-A283-6D416FE0A774",2013-07-29,"S2",NA,1,1,NA,FALSE,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2013-07-29 13:25:44,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2013-07-29 16:18:17
"D64B6F91-C8DD-4FC0-892C-DF594FD416BD","1113FD51-C8AD-4655-82BC-D5C36D82B036",2020-04-03,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2020-04-03 12:59:04,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2020-04-03 12:59:30
"D6A5EBB4-BC30-4EC9-B67D-22B7F6AD9FB5","6F61CD75-9526-435C-B383-A9C748788C3E",2012-08-30,"S2",NA,1,1,"O present but not enough to collect",FALSE,"{263FEBBD-F5A4-4597-A31D-BD8BC90961D3}",2012-08-30 08:41:30,"{263FEBBD-F5A4-4597-A31D-BD8BC90961D3}",2012-08-30 10:42:33
"D6F374EE-E57C-4FB8-9759-D780C80552F6","81798167-60D2-4FB1-BB4E-E0E1CD3CAB1E",2019-07-16,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{F6CEB8C1-5112-4897-BA31-ACA72F50C22F}",2019-07-16 17:02:20,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-12-17 11:16:40
"D74BBEEC-587B-4470-BED8-542A57E20084","1B897363-0174-4397-BB32-B4273535A69D",NA,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{7CF1D8A0-4CB5-44EA-A457-1E82542FD34A}",2019-08-12 14:41:51,"{85BD76BF-62E9-4003-9462-674AC570ABDD}",2019-08-13 08:42:54
"D7A36530-16F1-4608-B364-B9202806D5BF","A33104F2-CC31-4BFA-8138-8637CBDAAF5B",2020-04-01,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2020-04-01 16:00:15,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2020-04-01 16:00:21
"D7F1013B-AA95-430B-8854-3EDB30C233B7","6E93C748-61E0-491B-A650-C3A6E612B472",2013-08-27,"S2",NA,1,1,NA,FALSE,"{62E0D274-8315-45F2-9893-1D7ED4D4B455}",2013-08-27 12:32:42,"{62E0D274-8315-45F2-9893-1D7ED4D4B455}",2013-08-27 15:36:16
"D831A105-6010-40B3-A47A-2D24DF4ADA75","C17EB6CC-06E4-41B7-A63D-3C5184D9F08C",NA,NA,NA,NA,NA,"No soils collected at COLO",FALSE,NA,2013-08-14 08:28:41,NA,2013-08-14 08:28:41
"D8450988-E936-4469-AFFA-9DDF14A08E16","7365E0EE-ABC1-4B70-A9E6-908AEEB3BE28",2012-08-28,"S2",NA,1,1,NA,FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2012-08-28 12:14:41,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2012-08-28 13:23:07
"D85E2EC0-FF13-4841-9CC6-75B5B6C52202","17D16565-8B6A-47F9-B9E4-7E050019F156",NA,NA,NA,NA,NA,"No soils collected at COLO",FALSE,NA,2011-10-04 14:50:36,NA,2011-10-04 14:50:36
"D8751781-D365-41D1-B716-E2245DF9A193","04DDEA87-DB4E-4872-83AE-715B58674701",NA,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{85BD76BF-62E9-4003-9462-674AC570ABDD}",2019-08-28 08:17:08,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2020-01-22 08:43:55
"D8954FE0-73BC-4187-B444-232C156D29AF","52311118-EC71-4D48-8BA7-E6DC9A278672",2019-11-25,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-11-25 12:50:47,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-12-17 13:34:52
"D8DC2A8E-3D06-4AE3-9189-8632A1C82870","B31BE3BB-5950-4B28-88B1-4536B009B32D",2019-07-31,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{85BD76BF-62E9-4003-9462-674AC570ABDD}",2019-07-31 08:38:42,"{85BD76BF-62E9-4003-9462-674AC570ABDD}",2019-07-31 11:21:30
"D97090A3-E436-4100-957C-8A6C18E93AD4","A848D6E2-099C-4870-AAA2-665230E3FECF",2019-11-01,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-11-01 10:59:05,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-11-01 11:01:31
"D9904398-BC8D-4BFF-8A6E-AC80668CD687","2BECFF85-73EA-444D-94F1-B96EC2C529A2",2011-06-07,"S1",NA,1,3,NA,FALSE,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2010-09-09 17:16:06,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2010-09-09 17:20:27
"D994571E-C7C4-4733-8086-04A68CA23330","9436C1DB-9408-4E27-B8C8-62FECF575F72",2013-08-19,"S2",NA,1,1,"May not be enough O layer to analyze",FALSE,"{62E0D274-8315-45F2-9893-1D7ED4D4B455}",2013-08-19 14:59:40,"{62E0D274-8315-45F2-9893-1D7ED4D4B455}",2013-08-19 16:57:19
"DA276C97-EA8D-4B3B-99DB-E461566D7FCA","43E62B00-BE60-4BE0-841F-C610C9A414BE",2013-07-30,"S2",NA,1,1,NA,FALSE,"{0880C00B-EF4A-43FD-9A3A-69C6B18A1D69}",2013-07-30 13:35:09,"{0880C00B-EF4A-43FD-9A3A-69C6B18A1D69}",2013-07-30 16:18:17
"DB52342F-57C8-4ABC-AE0E-5C1C2BA47383","11593F8C-D36C-4F33-8056-73C0A78A729E",2011-09-07,"S2",NA,1,1,"2011 datasheet note: O is really A, A is really mineral. 20191218 ces: disregard note, chemical analysis shows both are A but maintained depth data to associate with the samples collected.",FALSE,"{C00EB408-AAB3-4F31-9E83-10944135BE7F}",2011-09-07 16:46:32,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-12-18 10:22:44
"DC9C8321-4707-4455-B5CC-DF274E8DCED2","5E51B967-A762-4D66-AD7F-AA69CD0277D8",2012-08-27,"S2",NA,1,1,NA,FALSE,"{3AFB956E-C1CB-4CA0-A978-7797985DECF9}",2012-08-27 12:44:47,"{3AFB956E-C1CB-4CA0-A978-7797985DECF9}",2012-08-27 15:13:50
"DCDD852B-0FAD-4515-A32C-BC30BCDE7014","5479F0BE-742A-4A32-A4BA-5B4F0B8F6165",2011-06-07,"S1",NA,1,3,NA,FALSE,"{1E30DBBB-8860-48D4-95EC-A8F90A7ED26B}",2010-09-28 12:59:30,"{1E30DBBB-8860-48D4-95EC-A8F90A7ED26B}",2010-09-28 13:03:24
"DDEFD8BD-A587-4FA9-86D2-08B5A6A72AEC","14B67916-2939-4C8F-9E32-6661549A0CCE",2011-10-03,"S2",NA,1,3,NA,FALSE,"{C00EB408-AAB3-4F31-9E83-10944135BE7F}",2011-10-03 12:06:43,"{C00EB408-AAB3-4F31-9E83-10944135BE7F}",2011-10-03 13:27:08
"DDF5DC71-0B92-4368-B2FE-05ED637B376A","B54B6593-82AD-4584-BAB2-1603088E17E6",NA,NA,NA,NA,NA,"No soils collected at COLO",FALSE,NA,2013-08-12 09:08:10,NA,2013-08-12 09:08:10
"DE2035C8-85E7-46BE-B340-0085F8D14486","786F59D9-B85B-417D-92EB-03B835FFCBCF",2013-07-23,"S2",NA,1,1,NA,FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2013-07-23 13:38:55,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2013-07-23 15:04:02
"DE872C55-01FA-426A-A23A-F8766234C098","62223D7E-0745-42C7-8DDC-E5FA280C38E4",2011-06-07,"S1",NA,1,3,NA,FALSE,"{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-27 11:12:48,"{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-27 11:16:48
"DEC4F50F-C0CD-48EE-97B1-00B151127BA2","8C36CB7B-F007-4B18-B6A0-7EEB47DF97FA",2011-09-09,"S2",NA,1,3,"O layer present but <.25 cm, so not collected",FALSE,"{3AFB956E-C1CB-4CA0-A978-7797985DECF9}",2011-09-09 10:11:41,"{3AFB956E-C1CB-4CA0-A978-7797985DECF9}",2011-09-09 10:30:39
"DEEA27C0-AA5D-4242-80CC-3398BCD1C057","82C007E1-4367-4A89-98A6-FEE4C7281670",2019-12-06,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-12-06 15:01:27,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-12-06 15:01:43
"DF36163F-1043-44C2-8B34-0D86D23FE64F","47D88539-98A1-48F5-A855-A3AC6691146C",2019-07-24,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{7CF1D8A0-4CB5-44EA-A457-1E82542FD34A}",2019-07-24 09:43:23,"{F6CEB8C1-5112-4897-BA31-ACA72F50C22F}",2020-01-24 15:34:08
"DFA47A19-8ED2-4E70-98E5-4E77E5A2294E","A51B3788-FB19-4529-B794-BA2AD32CB7DF",2019-08-27,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{A27B3D5E-02FF-4045-90AA-D36F564E01DC}",2019-08-27 09:45:21,"{A27B3D5E-02FF-4045-90AA-D36F564E01DC}",2019-08-27 09:46:05
"DFDF6152-FB35-4F4C-9B54-D04649A401D4","E966E81C-7736-4BCB-9010-3D41A241FF5E",2020-04-01,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2020-04-01 16:00:42,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2020-04-01 16:00:47
"E020767F-C449-4884-B6FD-A9EA763B5A29","F7422812-E98E-498E-9245-7FDAEF039F1A",2011-06-07,"S1",NA,1,3,NA,FALSE,"{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-27 08:02:14,"{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-27 08:05:33
"E0BC703C-BB3A-4B6E-84D2-EBE26A085863","FCA17C99-984B-42DA-99D1-037FFDBBD8EC",2020-01-22,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2020-01-22 15:32:49,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2020-01-22 15:32:57
"E12D71EB-B0B7-43D1-8D31-47224F643733","0BBDDF15-0165-4B48-9956-A1E608940754",2019-12-18,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-12-18 09:58:35,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-12-18 09:59:01
"E13F3497-BD1E-4CC1-BB96-A81DBDDDE28A","A7E3E0AA-4073-475B-8485-3C8A0EAF8B6C",NA,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{85C1E403-008D-4605-B678-10F278B8E16E}",2019-09-16 11:37:48,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-09-26 13:51:40
"E14A840B-EDA2-4296-96B1-C29CF8D396B6","FBCD54C1-9CB2-466F-AADC-0C75330DD0FE",2019-12-06,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-12-06 13:26:51,"{F6CEB8C1-5112-4897-BA31-ACA72F50C22F}",2020-01-24 15:09:21
"E14C5AAD-ED56-4559-9B9B-1A7525DD24CC","439BBADB-FAB2-4A20-B22C-024908E9FA83",2020-01-23,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2020-01-23 11:03:33,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2020-01-23 11:18:46
"E171C76F-D673-4CA2-A800-7245A7CFD159","829B9926-5493-4E3A-B96F-A4303001710D",2011-06-07,"S1",NA,1,1,NA,FALSE,"{1E30DBBB-8860-48D4-95EC-A8F90A7ED26B}",2010-09-09 08:15:04,"{1E30DBBB-8860-48D4-95EC-A8F90A7ED26B}",2010-09-09 16:39:17
"E1E098AD-D54E-4462-9D1C-FDE4F55EDF71","0F5B706C-DADC-452D-B234-D028C3A2BF33",NA,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{A27B3D5E-02FF-4045-90AA-D36F564E01DC}",2019-07-24 11:25:07,"{F6CEB8C1-5112-4897-BA31-ACA72F50C22F}",2020-01-24 14:59:51
"E28E765E-7684-4A0A-ACC5-34EAE6ED1E9D","7BA9F7C9-AACA-4B8A-AA49-75933727E5F4",2019-12-11,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-12-11 08:55:48,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-12-11 09:03:12
"E2E8D8BF-5DEE-46D9-945B-6A5B6A85A25A","C16751C7-0BD7-4706-A1E8-C66EE76DE626",2011-06-07,"S1",NA,1,1,NA,FALSE,"{353252D0-B835-48BC-A821-80E2FA5A55C5}",2010-09-01 10:36:26,"{353252D0-B835-48BC-A821-80E2FA5A55C5}",2010-09-01 10:46:55
"E363F784-D2F7-44F9-A584-8138D4148AA6","571EC826-4C04-4FCE-B9EA-D62297E45310",2012-08-27,"S2",NA,1,1,NA,FALSE,"{263FEBBD-F5A4-4597-A31D-BD8BC90961D3}",2012-08-27 08:22:34,"{263FEBBD-F5A4-4597-A31D-BD8BC90961D3}",2012-08-27 10:21:11
"E3924E8E-46A9-4CF9-956F-420A9ABC1DEE","E1D6AF4D-B910-43D2-B1FE-CB794DCB0321",2011-06-07,"S1",NA,1,3,NA,FALSE,"{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-27 14:28:00,"{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-27 14:31:28
"E4294653-1002-4210-9918-95033DFBE9DA","0B2D8A36-B7B1-47DE-A3F0-FC695793D947",2019-11-25,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-11-25 14:48:11,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-12-18 10:01:16
"E470EEEE-59E4-494C-8703-A7A050A88A51","A190F1CE-17D8-42D6-94C6-736AB6B08F41",2011-09-22,"S2",NA,1,1,"'A' horizon looks like B or C",FALSE,"{FAFE6C5C-1246-4540-ACCD-D7F2CE7D1E3B}",2011-09-22 17:20:56,"{FAFE6C5C-1246-4540-ACCD-D7F2CE7D1E3B}",2011-09-22 17:24:58
"E473A3E0-FCB9-4864-9192-F52EB2BD48A0","D038537F-E8F2-4D29-BC85-3B994A3C80AD",NA,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{85BD76BF-62E9-4003-9462-674AC570ABDD}",2019-08-19 09:07:48,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-11-01 11:25:49
"E4C1D6A8-5D40-46F5-AB8B-63B537F3B41A","5AAD95C6-10CA-4D01-9E8C-5F5543824112",2011-09-07,"S2",NA,1,3,NA,FALSE,"{C00EB408-AAB3-4F31-9E83-10944135BE7F}",2011-09-07 15:19:53,"{C00EB408-AAB3-4F31-9E83-10944135BE7F}",2011-09-07 15:26:10
"E4FABA8A-2DFB-4CEB-B5ED-D182B5711D6B","37EF9219-75F6-4BC9-851A-F9031222EDEF",2013-09-24,"S2",NA,1,1,NA,FALSE,"{5A7BD13B-5DD4-4307-8E95-999816FF0DD4}",2013-09-24 13:33:34,"{5A7BD13B-5DD4-4307-8E95-999816FF0DD4}",2013-09-24 14:36:43
"E614DDE6-2E88-495B-B21A-AD59587DF9CC","CA762B2F-D3A5-41E4-AF5E-3062CDAFECB8",NA,NA,NA,NA,NA,"No soils collected at COLO",FALSE,NA,2013-08-14 11:12:58,NA,2013-08-14 11:12:58
"E66C05A6-224D-4581-BC53-9A4F74774896","F3835383-253A-4425-A6B4-DB6DBDD7DAE2",2019-12-17,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-12-17 13:34:53,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-12-17 13:37:01
"E6D2FD0D-F055-4797-B6C9-BB1D8139CAA3","E823A9E1-02F0-4D55-A3BA-0463493334CB",2019-12-17,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-12-17 13:22:14,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-12-17 13:22:39
"E784D449-78AD-4697-8A6C-06E76DC9C4B0","E1DF5FDC-DF55-43D3-BA13-CAABBF165672",NA,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-08-06 09:04:07,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2020-01-23 15:16:57
"E836ADBD-20FC-4C62-A1AD-5D09D87099C6","04AC8B04-2BAA-400A-814D-3955A2C77A28",NA,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{A27B3D5E-02FF-4045-90AA-D36F564E01DC}",2019-08-08 11:15:23,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2020-01-23 13:31:48
"E83A148D-A4F8-462F-AA25-1F063AC4AB7C","36A01F2C-6793-445B-861D-0518F17F9A52",2012-08-28,"S2",NA,1,1,NA,FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2012-08-28 08:12:57,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2012-08-28 09:44:36
"E855C501-5EBA-4817-8FC4-700128984EEB","BB352D91-78D6-442E-8F4F-880715996025",2020-04-01,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2020-04-01 16:01:08,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2020-04-01 16:01:13
"E8701317-F056-496F-A7CF-6842D1E044CE","92335355-B9A8-4C0D-977D-280C3C706B37",2019-12-06,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-12-06 16:20:19,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-12-06 16:25:24
"E949E970-2BAF-404E-BA9E-89A000FA7B1D","F0B6A3F2-C6AC-4CE4-868A-37BAD0BF28B9",2019-12-02,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-12-02 13:29:25,"{F6CEB8C1-5112-4897-BA31-ACA72F50C22F}",2020-01-24 15:02:03
"EA46F600-B80A-4585-9A3D-8474AC787B61","933ABDCC-3C9D-4EEC-A771-863D8DEF71F8",2012-08-01,"S2",NA,1,1,"Original 2011 soil samples lost.  Jim Comiskey resampled one year later.",FALSE,"{C00EB408-AAB3-4F31-9E83-10944135BE7F}",2011-07-26 18:01:42,"{82BD4E92-4D30-461C-8C0E-800F9ED909CC}",2013-05-14 10:03:06
"EA4D4EDC-33C6-4D3A-B3C8-B309A39B7DD1","A7CD049E-E89B-47AB-80CB-C11418A6E53E",2012-09-20,"S2",NA,1,3,NA,FALSE,"{263FEBBD-F5A4-4597-A31D-BD8BC90961D3}",2012-09-20 14:18:44,"{263FEBBD-F5A4-4597-A31D-BD8BC90961D3}",2012-09-20 16:10:00
"EA86DDD7-D068-449D-9397-AEE5CB88FB4E","1A4AC5DB-86E2-41D7-90D6-F81253A8E963",NA,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-08-01 08:23:55,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-09-24 09:22:41
"EA92C35D-FF50-4ED5-AAAD-D13F5116B5A8","ED34A818-3E99-46C7-8A22-AF36C81E5BCD",2019-11-19,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-11-19 20:22:43,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-11-19 20:24:28
"EA9E0E3F-3E51-42F2-9C6B-1BEABE17D131","C7452A1A-C011-4FBB-BB9F-465FDA0E0FFD",2019-11-25,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-11-25 15:23:45,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-12-11 14:36:02
"EACBAD2B-F6BF-4F25-94E8-542E300136DA","CB46A0B9-CFE6-427A-8ADE-0E880CD9FB34",2011-10-03,"S2",NA,1,3,NA,FALSE,"{C00EB408-AAB3-4F31-9E83-10944135BE7F}",2011-10-03 08:44:22,"{C00EB408-AAB3-4F31-9E83-10944135BE7F}",2011-10-03 08:53:44
"EB62FE5D-E48C-400D-9995-1A4D96B0FD2C","89A7F7B7-FE3F-4388-BEEC-22E67C8D3250",2012-09-04,"S2",NA,1,1,NA,FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2012-09-04 13:55:48,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2012-09-04 15:59:58
"EBC3D23A-CC3E-4617-8B35-129FFBEE3055","FBB2F183-194C-4C77-9D9C-0FCB40637B09",2012-08-06,"S2",NA,1,3,NA,FALSE,"{263FEBBD-F5A4-4597-A31D-BD8BC90961D3}",2012-08-06 08:28:06,"{263FEBBD-F5A4-4597-A31D-BD8BC90961D3}",2012-08-06 16:50:16
"EC061F00-EE26-4286-86B9-7EE169E175C5","97A11CE4-83F3-4E7F-A9CB-3B101EEF96C1",2013-08-28,"S2",NA,1,1,NA,FALSE,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2013-08-28 15:02:48,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2013-08-28 16:34:47
"EC06DF2D-4B67-4256-A4BD-7591EAA0A7C9","275727EE-E691-4F48-ADCC-A211874C02EE",2019-12-02,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-12-02 10:32:22,"{F6CEB8C1-5112-4897-BA31-ACA72F50C22F}",2020-01-24 14:58:18
"ECFEFE43-F19F-4185-B93B-A2956278CB55","8522AA2D-8FB4-41E6-AEF5-A3B37774416A",2012-09-18,"S2",NA,1,3,NA,FALSE,"{263FEBBD-F5A4-4597-A31D-BD8BC90961D3}",2012-09-18 10:35:08,"{263FEBBD-F5A4-4597-A31D-BD8BC90961D3}",2012-09-18 11:49:54
"ED1D0B12-F799-4477-8E76-A0F0795400D8","99E49407-2D39-44B0-A971-7BCD0458B81D",2019-12-18,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-12-18 12:37:35,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-12-18 12:37:37
"EDC7EBEF-9A5E-43ED-8802-90D5859A4DB3","D035AAFD-0905-4574-B07D-FF1C949233D3",2012-09-13,"S2",NA,1,3,NA,FALSE,"{3AFB956E-C1CB-4CA0-A978-7797985DECF9}",2012-09-13 12:51:58,"{3AFB956E-C1CB-4CA0-A978-7797985DECF9}",2012-09-13 15:33:26
"EE59A7B6-D546-4DE4-AEB9-8183F6D44BAB","A802B4E2-8DA4-4378-9825-61D7B8A8D76E",2011-09-07,"S2",NA,1,1,NA,FALSE,"{FAFE6C5C-1246-4540-ACCD-D7F2CE7D1E3B}",2011-09-07 17:08:45,"{FAFE6C5C-1246-4540-ACCD-D7F2CE7D1E3B}",2011-09-07 17:13:16
"EE6E71F5-76A8-425D-BDAC-C53244855CDE","94EBEB6A-8F9F-44A2-9A39-484FC8474334",2013-09-09,"S2",NA,1,1,NA,FALSE,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2013-09-09 13:40:01,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2013-09-09 15:57:13
"EE8C395E-B575-4326-A42D-A49767D62108","70FF159E-61D6-4D6E-B595-258158014587",2019-12-17,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-12-17 12:31:41,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-12-17 12:51:57
"EF1F7F38-CA07-41C0-80C9-ABC86D455240","40D9F3A9-D54F-4B63-9922-280D1DAF0A88",NA,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{A27B3D5E-02FF-4045-90AA-D36F564E01DC}",2019-08-22 13:42:34,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-09-25 13:31:08
"EF2E6DE3-41C9-49FE-83D0-F44520FF1740","44954C85-F638-4F99-995A-3B6163E5BA8D",2011-06-07,"S1",NA,1,1,NA,FALSE,"{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-26 17:37:40,"{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-26 17:39:47
"EF9A30FA-6FA5-4B27-8600-077CCCA9D40B","A2E34758-9458-48EB-A12C-4B4F0E6EFC5E",2019-11-25,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-11-25 14:23:58,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-11-25 14:24:33
"EFBD4976-F9FA-491A-B3A0-4F99B02A70AF","ED946B33-7C59-41FB-AC71-830BFA34839D",2020-01-24,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{F6CEB8C1-5112-4897-BA31-ACA72F50C22F}",2020-01-24 14:37:47,"{F6CEB8C1-5112-4897-BA31-ACA72F50C22F}",2020-01-24 14:44:22
"EFBEB146-5A26-4DDE-8BD1-E0C3CF36DD8B","B4F8D5CC-71B9-4E10-BE1A-5DD377540A01",2020-01-24,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{F6CEB8C1-5112-4897-BA31-ACA72F50C22F}",2020-01-24 15:03:51,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2020-04-03 12:49:10
"EFC429D7-B256-4F1F-8FD9-83BA83829F51","1D5C1AB7-77B2-42DD-8F2B-CF6F66008207",2019-09-16,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{A27B3D5E-02FF-4045-90AA-D36F564E01DC}",2019-09-16 09:20:08,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-12-02 11:15:18
