"LabResult_ID","Soil_Data_ID","Unit_Code","Plot_Number","Sampling_Year","QA.QC","Layer","Date_SoilCollected","Date_Dry","UMO_Sample","soil.pH","X..LOI","X..TN","X..TC","Ca","K.Reported","K.Analysis","Mg","P.Reported","P.Analysis","Al.Reported","Al.Analysis","Fe.Reported","Fe.Analysis","Mn","Na.Reported","Na.Analysis","Zn.Reported","Zn.Analysis","acidity.Reported","acidity.Analysis","ECEC","Notes","Appended_Date","Appended_By"
"7291FB4C-BCA9-476B-BEA5-01C1840B0F84","35D511AA-B3A0-4E8B-B2A5-C60E10963BF0","PETE","140","2012",FALSE,"10 cm",2012-09-11,2012-09-27,"113",4.9,5.7,0.14,2.84,250,"33.84",34,42,"1.808",1.8,"108.82",109,"1.184",1.2,21,"2.818",2.8,"2.2",2.172,"2.1472",2.1,3.8,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
"72B15E05-9C5F-4319-87DD-586E17CA454B","EA46F600-B80A-4585-9A3D-8474AC787B61","VAFO","039","2012",FALSE,"10 cm",2012-08-01,2012-09-05,"133",4.7,10.7,0.33,7.57,692,"80.68",81,255,"4.142",4.1,"96.08",96,"12.114",12,11,"29.94",30,"9.6",9.646,"1.7568",1.8,7.7,"Not collected 2011",2013-05-14 10:21:09,"Adam J Kozlowski"
"73B9B576-9C7A-4C0F-9B28-FFE2A099FC9B","1A7065B6-C1D9-4FF5-B27E-6408ACED4B97","FRSP_FRED","276","2010",FALSE,"10cm",2010-08-24,2010-08-31,"41",4.85,4.9,0.1446,2.305,479.1,"66.34",66.34,96.66,"2.64",2.64,"46.56",46.56,"6.32",6.32,28.12,"2.3",2.3,"3.88",3.88,"0.99",0.99,NA,NA,2011-06-07 10:38:37,NA
"74301FA6-E171-4079-B7DD-87F869E718FD","0CB19385-7579-4F60-A9E3-FD141A4EA3CB","RICH","020","2011",FALSE,"O",2011-09-20,2011-09-25,"91",4.11,13.8,0.4562,10.07,430.5,"197.1",197.1,101.2,"24.79",24.79,"66.8",66.8,"13.225",13.225,21.2,"11.28",11.28,"7.835",7.835,"3.96",3.96,7.49855736057171,NA,2012-04-10 00:00:00,NA
"74CC0D19-F271-4698-8095-6427A1F6ED78","A47C5EA2-042B-45A6-ACF0-2225DD9B6D1C","FRSP_CHWILD","286","2010",FALSE,"A",2010-08-30,2010-09-22,"53",4.44,4.9,0.07768,2.243,11.96,"37.34",37.34,9.5,"1.82",1.82,"212.22",212.22,"13.44",13.44,3.18,"4.22",4.22,"0.72",0.72,"3.168",3.168,NA,NA,2011-06-07 10:38:37,NA
"75140CFD-3636-40D6-B85F-EEF6FB33D26C","F3031027-C616-48B9-8028-5F779DDB83A1","GETT","173","2013",FALSE,"A",2013-07-31,2013-08-26,"53",5.1,10.7,0.386,4.78,2292,"266",266,280.8,"3.756",3.756,"5.79",5.79,"0.448",0.448,49.02,"4.718",4.718,"0.844",0.844,"0.4",0.399999999999997,14.8719310599602,NA,2014-11-27 07:42:43,"Jim A Comiskey"
"75487E94-4AE4-4B09-9871-5220ACC7B43E","7785B9B1-018B-49BC-8187-29A9EB0E7A5E","FRSP_CHWILD","279","2010",FALSE,"10cm",2010-08-26,2010-09-22,"44",4.65,3.1,0.05124,1.321,11.88,"23.08",23.08,2.72,"1.52",1.52,"114.5",114.5,"5.28",5.28,1.64,"1.46",1.46,"0.32",0.32,"1.782",1.782,NA,NA,2011-06-07 10:38:37,NA
"755AFFD4-D6D7-41A9-B4B4-CF4B2D992C81","6AF7FC04-4499-49A5-BF98-9C9271525B46","FRSP","115","2012",FALSE,"10 cm",2012-09-05,2012-09-27,"14",3.7,23.6,0.48,14.3,249,"158.84",159,156,"9.7",9.7,"236.8",237,"39.46",39,45,"9.12",9.1,"7.6",7.578,"5.6608",5.7,8.6,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
"7737E6A8-6845-426B-B996-3924BFE265D5","454556FD-7B7A-4FE5-A5A2-548472BFEB44","GEWA","144","2012",FALSE,"O",2012-08-23,2012-09-06,"82",3.8,32.3,0.53,15.5,537,"223.45",223,186,"20.53",21,"365.3",365,"105.05",105,72,"40",40,"6.4",6.35,"9.272",9.3,14.2,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
"77688571-8473-4E9A-9DE3-4F019BF6F23F","71180068-15BC-4C60-A2A3-6713975864BC","GETT","254","2010",FALSE,"10cm",2010-08-10,2010-08-24,"17",4.65,7.6,0.2029,2.953,217.02,"88.16",88.16,71.6,"3.32",3.32,"289.8",289.8,"1.88",1.88,68.74,"9.4",9.4,"1.36",1.36,"4.554",4.554,NA,NA,2011-06-07 10:38:37,NA
"77A7EE76-CD08-4DC3-BD4D-674C253A1036","C8D8AE09-FE1B-465A-8DA2-68C54D8CA873","RICH","063","2011",FALSE,"A",2011-09-14,2011-09-22,"92",4.19,3,0.07822,1.374,94.94,"40.44",40.44,25.34,"2.048",2.048,"79.74",79.74,"8.954",8.954,14.532,"1.96",1.96,"1.472",1.472,"1.584",1.584,2.37920851988675,NA,2012-04-10 00:00:00,NA
"79E3A6CC-0FAA-43E2-AFB3-2FA327105E4F","645269DF-8208-4503-A356-AD961FDFB577","FRSP_FRED","054","2011",FALSE,"A",2011-08-22,2011-09-05,"47",3.54,19.8,0.3747,11.08,119.46,"88.82",88.82,76.3,"6.554",6.554,"486.2",486.2,"51.28",51.28,10.496,"9.21",9.21,"3.648",3.648,"9.108",9.108,10.6004881426752,NA,2012-04-10 00:00:00,NA
"79FE3EBD-742B-4CC6-B2D0-61F83B2931AF","F24B4C98-7736-42EA-8F85-6BDB0B5064D9","PETE","172","2013",FALSE,"A",2013-09-10,2016-09-16,"62",4.52,4.9,0.156,2.363,137.42,"46.94",46.94,37.98,"2.056",2.056,"142.82",142.82,"15.328",15.328,2.612,"8.096",8.096,"1.98",1.98,"2.4",2.4,3.55494374348773,NA,2014-11-27 07:42:43,"Jim A Comiskey"
"7A0BC742-A688-4FF7-B82A-FB807AF835F8","21309BDA-5001-489E-B301-280B6FDA963E","VAFO","161","2013",FALSE,"A",2013-07-23,2013-08-23,"97",3.4,65.6,1.207,36.344,444.5,"344.95",344.95,172.95,"36.615",36.615,"648.5",648.5,"56.4",56.4,7.31,"68.65",68.65,"22.41",22.41,"22",22,26.8266601149316,NA,2014-11-27 07:42:43,"Jim A Comiskey"
"7A8D6797-AF67-40A2-8630-ED58EDCBEF10","D3F2F8C4-B5CE-4D06-BD6C-C78C89C642D3","RICH","233","2013",TRUE,"10 cm",2013-09-23,2013-09-25,"86",4.45,5.8,0.165,3.664,39.18,"99.82",99.82,15.06,"3.006",3.006,"173.52",173.52,"16.064",16.064,2.73,"5.836",5.836,"0.884",0.884,"3.6",3.6,4.20051864797449,NA,2014-11-27 07:42:43,"Jim A Comiskey"
"7ADA1723-9F8B-4542-8ECB-990728EB5544","9FEFED1E-2FE7-4905-BA24-010F68F0AE1A","FRSP_SPOT","057","2011",FALSE,"O",2011-09-21,2011-09-25,"54",4.87,27.3,0.4421,11.67,1913.5,"221.1",221.1,330.5,"4.795",4.795,"133.95",133.95,"7.735",7.735,129.55,"11.3",11.3,"5.285",5.285,"2.97",2.97,15.8722681896162,NA,2012-04-10 00:00:00,NA
"7B3C9EA6-0742-40E9-A945-3B209EE0DBA0","CCE97429-F9F8-4C76-AB63-2EF91959C661","VAFO","081","2012",FALSE,"A",2012-07-31,2012-09-05,"146",4,8.3,0.25,3.97,273,"51.06",51,37,"5.906",5.9,"576.4",576,"22.48",22,59,"3.67",3.7,"4.7",4.738,"9.1744",9.2,11,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
"7BDCF15A-C3EE-44EF-BE01-77FC64CB0580","8B2D5313-51A4-491A-B3D1-F849A11E9A81","PETE","189","2013",FALSE,"A",2013-09-09,2013-09-16,"65",4.83,2.5,0.078,1.353,176,"49.04",49.04,45.7,"1.944",1.944,"53.9",53.9,"3.358",3.358,7.098,"5.186",5.186,"0.48",0.48,"0.8",0.800000000000003,2.20410150821467,NA,2014-11-27 07:42:43,"Jim A Comiskey"
"7C0F3E91-2A8A-41A9-9C91-386543518A18","3D9C4C55-942F-46E3-B48B-ACFECF6CE952","PETE","104","2012",FALSE,"A",2012-09-11,2012-09-27,"100",4.3,7.1,0.11,3.58,174,"68.24",68,34,"2.666",2.7,"143.96",144,"12.66",13,25,"4.016",4,"1.1",1.14,"2.928",2.9,4.3,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
"7CBB51A8-1277-4067-9465-691DF9B0C9A1","21A0B064-DDBF-45B4-94B4-3B67F17FFD13","PETE_EAST","308","2010",FALSE,"O",2010-09-15,2010-09-22,"85",4.38,NA,0.1991,4.642,205.18,"61.22",61.22,84.22,"2.42",2.42,"105.16",105.16,"6.92",6.92,33.94,"4.68",4.68,"2.26",2.26,"1.98",1.98,NA,NA,2011-06-07 10:38:37,NA
"7CC397DD-F194-4C1B-A00D-FCC044402483","A523A9B2-884A-4874-9407-216CF7349558","GETT","257","2010",FALSE,"10cm",2010-08-10,2010-08-24,"20",4.61,10.9,0.3272,4.037,470.4,"121.94",121.94,194.58,"4.42",4.42,"371",371,"7.56",7.56,49.02,"14.82",14.82,"2.86",2.86,"5.346",5.346,NA,NA,2011-06-07 10:38:37,NA
"7CCD1A07-AC61-493F-90B5-15E7F56D4AAD","9F0232F5-82FD-4AF0-8BB9-B843297A45E0","APCO","107","2012",FALSE,"10 cm",2012-08-13,2012-09-27,"6",5.1,7.2,0.1,2.08,836,"78.2",78,289,"1.486",1.5,"16.386",16,"2.234",2.2,43,"4.214",4.2,"0.5",0.51,"0.5856",0.6,7.4,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
"7D8733AD-EBC6-4AF1-83EF-1753CF2B8C64","5D82958F-7E6F-4C74-AD7E-7C2E9F1AD538","RICH","153","2012",FALSE,"O",2012-09-17,2012-09-27,"121",4,64,1.12,28.3,1944,"662",662,252,"86.2",86,"163.85",164,"28.97",29,73,"48.9",49,"16",15.69,NA,NA,NA,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
"7F68EB2C-5C70-4F3A-B8FD-D9AFBBA030D1","ECFEFE43-F19F-4185-B93B-A2956278CB55","FRSP","106","2012",FALSE,"10 cm",2012-09-18,2012-09-30,"10",4.5,6.7,0.16,2.35,125,"81.32",81,46,"2.536",2.5,"189.04",189,"5.988",6,55,"11.03",11,"1.1",1.062,"3.3184",3.3,4.6,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
"7FE434E5-F5A8-44F9-92F2-E50EFB8ACE91","7876E360-F21A-49AD-BA75-E1DFBB63072C","FRSP_SPOT","018","2011",FALSE,"10 cm",2011-08-24,2011-08-27,"51",4.55,5.4,0.15,2.932,167.8,"68.94",68.94,62.88,"3.244",3.244,"112.6",112.6,"8.318",8.318,30.22,"3.11",3.11,"1.28",1.28,"1.98",1.98,3.52636973887784,NA,2012-04-10 00:00:00,NA
"814B415E-3F74-45CF-A50F-898CF5A8703C","6B73B7B2-FB22-456B-A744-7A25A6D5CC53","FRSP","213","2013",FALSE,"A",2013-08-19,2013-09-13,"29",4.47,6.1,0.155,3.839,107.22,"60.12",60.12,46.88,"1.658",1.658,"123.64",123.64,"4.502",4.502,26.78,"5.382",5.382,"1.608",1.608,"2.4",2.4,3.49910321219201,NA,2014-11-27 07:42:43,"Jim A Comiskey"
"81C2AE95-1875-466B-A833-3564AE187761","48247122-A70F-4BB7-8EFB-FDBB194CD3CC","FRSP_CHWILD","285","2010",FALSE,"10cm",2010-08-30,2010-09-22,"51",4.65,4.7,0.05787,1.683,11.12,"27.78",27.78,5.72,"1.16",1.16,"140.8",140.8,"9.12",9.12,7.5,"1.06",1.06,"0.52",0.52,"2.178",2.178,NA,NA,2011-06-07 10:38:37,NA
"822480DD-0ACE-42FD-90E2-6DF28AFDBC6C","F191A262-121A-4995-9E96-FB6E621F79F4","FRSP","121","2012",FALSE,"O",2012-08-28,2012-09-05,"22",4.4,NA,0.72,15.9,305,"513",513,129,"17.405",17,"193.25",193,"35.275",35,97,"8.995",9,"6.3",6.3,"5.368",5.4,9.3,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
"82790865-84D5-47D8-A4FD-11B936743B71","E171C76F-D673-4CA2-A800-7245A7CFD159","GEWA","294","2010",FALSE,"A",2010-09-09,2010-09-22,"64",3.86,5.8,0.1391,2.225,112.78,"97.9",97.9,56.44,"3.26",3.26,"697.6",697.6,"22.78",22.78,8.06,"16.56",16.56,"1.92",1.92,"9.504",9.504,NA,NA,2011-06-07 10:38:37,NA
"8316D9D3-753F-4B34-B59E-8857E3D61454","56528A07-9D0A-4BFB-B532-8A4D03DE776C","GETT","034","2012",FALSE,"10 cm",2012-08-06,2012-09-17,"69",4.7,7.3,0.18,2.41,290,"74.32",74,72,"1.694",1.7,"160.84",161,"0.586",0.6,333,"5.742",5.7,"2.2",2.166,"3.3184",3.3,5.6,"Not collected 2011",2013-05-14 10:21:09,"Adam J Kozlowski"
"83278658-E0DA-4990-8829-291B17D7EF48","180130B9-323A-473B-94C3-382077200A0A","PETE_EAST","296","2010",FALSE,"10cm",2010-09-13,2010-09-22,"66",4.58,4.1,0.09033,1.692,222.56,"36.86",36.86,31.98,"< 1.0",1,"99.26",99.26,"3.58",3.58,11.64,"7.92",7.92,"1.74",1.74,"1.782",1.782,NA,NA,2011-06-07 10:38:37,NA
"83396586-5676-48BC-B4EE-4E053597F824","2CE0802A-1D67-4B72-A705-099F276E466F","PETE_EAST","023","2011",FALSE,"O",2011-08-15,2011-08-27,"73",4.09,19,0.3388,10.73,667.5,"128.25",128.25,202.55,"14.735",14.735,"146.5",146.5,"28.135",28.135,13.31,"12.79",12.79,"14.53",14.53,"4.455",4.455,9.8431920000421,NA,2012-04-10 00:00:00,NA
"8407B67B-97E7-42B8-A8A8-1B50E0759AC8","4E0F0AB0-3B62-4536-8889-306C37D493CB","GEWA","320","2011",FALSE,"O",2011-09-18,2011-09-22,"62",6.4,8.3,0.1985,3.195,2571.5,"79.35",79.35,143,"8.505",8.505,"15.475",15.475,"9.08",9.08,42.295,"14.435",14.435,"< 0.2",0.2,"< 0.2",0.2,14.3001567785461,NA,2012-04-10 00:00:00,NA
"8436B204-A776-4F27-B79F-036B8E7AEB41","5F5B2172-60CD-4EE6-8412-BE0C7D6B2EFD","FRSP","126","2012",FALSE,"O",2012-08-29,2012-09-27,"35",3.7,69.4,1.18,37.8,510,"675",675,342,"46.535",47,"268.6",269,"68.1",68,95,"25.9",26,"36",35.905,NA,NA,NA,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
"84633116-44DB-4618-9CA1-008527CCF0E8","DB52342F-57C8-4ABC-AE0E-5C1C2BA47383","FRSP_CHWILD","061","2011",FALSE,"O",2011-08-30,2011-09-22,"32",4.65,NA,0.5662,13.69,1324,"237.4",237.4,312.55,"20.525",20.525,"211.35",211.35,"27.065",27.065,267.65,"12.365",12.365,"8.41",8.41,"2.97",2.97,12.823349978424,NA,2012-04-10 00:00:00,NA
"855C36F3-721D-46DC-B67B-2C57F51E7B85","8FBFAE6E-806E-4C04-BB2B-E60A3C0FFA9C","PETE","105","2012",FALSE,"A",2012-09-11,2012-09-27,"102",4.6,4.5,0.07,2.01,25,"32.8",33,6.9,"1.636",1.6,"138",138,"8.4",8.4,2,"2.774",2.8,"0.5",0.484,"2.5376",2.5,2.8,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
"8568DA36-E34B-4D8C-9D32-470D346314DF","56F0AE77-180A-4EF6-A8B8-5DA95D7F99FF","APCO","179","2013",FALSE,"A",2013-08-05,2013-08-26,"4",4.54,6.6,0.093,2.449,142.84,"61.58",61.58,51.98,"0.502",0.502,"188.58",188.58,"4.942",4.942,75.62,"4.764",4.764,"0.606",0.606,"2.4",2.4,3.72022557965752,NA,2014-11-27 07:42:43,"Jim A Comiskey"
"85A0FC84-45D8-4EAF-9CAE-79D538E83F28","0CB19385-7579-4F60-A9E3-FD141A4EA3CB","RICH","020","2011",FALSE,"A",2011-09-20,2011-09-25,"90",4.43,2.2,0.05523,1.322,49.02,"34.88",34.88,12.12,"2.468",2.468,"49.28",49.28,"4.808",4.808,3,"3.694",3.694,"2.398",2.398,"0.792",0.792,1.24212111711029,NA,2012-04-10 00:00:00,NA
"866CD4D8-D982-4429-A23B-2B1D9AE90532","BCC9DC48-7856-49B6-8E48-50CDDE67F7CE","FRSP_SPOT","291","2010",FALSE,"10cm",2010-09-07,2010-09-22,"60",5.51,4.6,0.12,2.133,240.08,"53.96",53.96,61.22,"1.26",1.26,"23.6",23.6,"0.46",0.46,39.94,"< 1.0",1,"0.62",0.62,"0.396",0.396000000000008,NA,NA,2011-06-07 10:38:37,NA
"870B5CC4-C651-4EF8-92AD-A65E19540E8F","DC9C8321-4707-4455-B5CC-DF274E8DCED2","FRSP","124","2012",FALSE,"O",2012-08-27,2012-09-05,"30",3.8,33.3,0.53,18.3,238,"361.6",362,111,"17.67",18,"480.5",481,"98.5",99,46,"15.27",15,"4.1",4.115,"11.224",11.2,14.3,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
"875051B2-64B8-4856-A825-F1CFF5413656","D29C0EA0-DCCE-4578-BF9D-50486F77D599","VAFO","243","2010",FALSE,"A",2010-08-03,2010-08-24,"7",4.03,24.8,0.6162,15.42,713,"84.3",84.3,73.9,"15.35",15.35,"374.8",374.8,"20.9",20.9,101.35,"6.75",6.75,"8.7",8.7,"5.742",5.742,NA,NA,2011-06-07 10:38:37,NA
"87920BCA-9943-432A-92A7-210A4C2DC0E7","66BD00CB-9EE4-46B6-B206-194850D03D53","VAFO","036","2012",FALSE,"A",2012-08-01,2012-09-05,"129",4,5.7,0.1,2.15,77,"19.68",20,14,"4.312",4.3,"638.2",638,"33.22",33,5.3,"7.88",7.9,"1.1",1.054,"10.3456",10.3,10.9,"Not collected 2011",2013-05-14 10:21:09,"Adam J Kozlowski"
"8883F286-395F-40B7-AFE0-9B55C65B1DB1","DE872C55-01FA-426A-A23A-F8766234C098","GETT","258","2010",FALSE,"10cm",2010-08-10,2010-08-24,"21",4.99,8.8,0.2367,3.462,659.7,"79.98",79.98,164.46,"3.08",3.08,"96.18",96.18,"1.9",1.9,61.46,"11.6",11.6,"2.36",2.36,"1.386",1.38600000000001,NA,NA,2011-06-07 10:38:37,NA
"8977F293-C878-429C-9468-17EC2BFB28E5","BA8E0161-08FC-453D-B5DD-00CFD3AE004B","PETE_EAST","297","2010",FALSE,"O",2010-09-13,2010-09-22,"67",4.13,7.1,0.1506,3.336,164.98,"87.88",87.88,51.98,"3.54",3.54,"158.28",158.28,"18.4",18.4,9.72,"3.62",3.62,"2.82",2.82,"2.376",2.376,NA,NA,2011-06-07 10:38:37,NA
"8B4D6AD7-C148-4A83-B56A-128E7306E5DD","60E36226-3A35-40E5-BDB5-1D08C11BBD36","FRSP_CHWILD","055","2011",FALSE,"O",2011-08-30,2011-09-05,"30",4.2,NA,0.6642,15.8,552,"257.25",257.25,422.7,"21.775",21.775,"355.7",355.7,"47.165",47.165,210.95,"14.085",14.085,"13.9",13.9,NA,NA,NA,NA,2012-04-10 00:00:00,NA
"8B59033E-E9E9-42EA-9A1E-AD15F4409874","68D8789E-DBA2-406D-A0A0-67EEB3187712","VAFO","162","2013",FALSE,"A",2013-07-23,2013-08-23,"98",4.27,40.8,1.01,20.007,1923.5,"191.15",191.15,228.1,"32.78",32.78,"236.75",236.75,"17.295",17.295,122,"18.79",18.79,"9.14",9.14,"5",5.00000000000001,17.0654365876249,NA,2014-11-27 07:42:43,"Jim A Comiskey"
"8B999951-3FC7-4FC5-9C29-FBB7BF4ACED2","4A8FA3C6-D8DC-4216-A212-5B9AA3695357","RICH","155","2012",FALSE,"10 cm",2012-09-19,2012-09-27,"125",5.2,4.9,0.14,2.13,933,"153.5",154,313,"1.786",1.8,"26.82",27,"9.19",9.2,6.3,"2.754",2.8,"0.9",0.886,"0.976",1,8.6,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
"8CE6D3DA-D7E3-4810-B0E0-A584880EE777","24F65EA2-235F-4E94-9655-99491760F583","HOFU","084","2012",FALSE,"10 cm",2012-08-01,2012-09-17,"93",4.6,11,0.33,5.15,154,"100.08",100,50,"3.15",3.2,"203",203,"1.136",1.1,322,"8.636",8.6,"4.5",4.516,"4.4896",4.5,6,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
"8DB44F41-B7C0-437F-9123-AE3FE7FB068D","1D992731-2F53-40D4-B5D4-E85DFE74C9A7","PETE","198","2013",FALSE,"A",2013-09-12,2013-09-16,"76",4.65,3.1,0.074,1.713,64.28,"46",46,32.18,"1.438",1.438,"76.96",76.96,"6.086",6.086,6.402,"4.91",4.91,"0.622",0.622,"1.6",1.6,2.32525085198868,NA,2014-11-27 07:42:43,"Jim A Comiskey"
"8E48B238-5AAA-45D1-A604-964B9390930C","C7136CE4-9346-4EFF-BD3D-E0FA78CDC19E","VAFO","159","2013",FALSE,"A",2013-07-22,2013-08-23,"95",4.87,6.5,0.217,3.173,917.4,"166.76",166.76,165.66,"3.474",3.474,"57.6",57.6,"0.23",0.23,77.94,"6.256",6.256,"3.142",3.142,"1.2",1.19999999999999,7.60415295380631,NA,2014-11-27 07:42:43,"Jim A Comiskey"
"8E95447E-8870-4FBE-AA1A-8F94FACE398B","CB3B52CE-9FB5-4BED-9F01-AEED3EB9346F","RICH","064","2011",FALSE,"10 cm",2011-09-07,2011-09-22,"94",5.2,5.3,0.1918,2.703,556.6,"82.14",82.14,120.18,"2.264",2.264,"21.74",21.74,"6.202",6.202,13.386,"7.086",7.086,"1.126",1.126,"0.594",0.594,4.60702122446402,NA,2012-04-10 00:00:00,NA
"8ED13A8B-39EA-4F2B-B9F2-78C8AEA9F66E","940F5312-D6AF-4767-9A36-B1DB90D7399D","GETT","032","2012",FALSE,"O",2012-08-06,2012-09-27,"65",5.5,48,1.17,25,6445,"389.1",389,576,"32.57",33,"26.585",27,"7.535",7.5,185,"15.755",16,"3.2",3.235,"1.464",1.5,39.5,"Not collected 2011",2013-05-14 10:21:09,"Adam J Kozlowski"
"8F2A1F66-E5D0-4AE6-BBB9-6B9EB6E406E1","3C8B501F-597F-41C9-BA71-A6640C8BAD48","GETT","035","2012",FALSE,"O",2012-08-06,2012-09-05,"70",5.6,10.4,0.24,4.27,1968,"109.98",110,348,"2.164",2.2,"7.67",7.7,"1.988",2,31,"22",22,"1",0.972,"0.5856",0.6,13.7,"Not collected 2011",2013-05-14 10:21:09,"Adam J Kozlowski"
"8F3E0D74-AA3B-462F-8CB4-870C83DE931A","5C14E98D-BC9B-4F60-B608-4A091BB114D0","FRSP_FRED","013","2011",FALSE,"10 cm",2011-08-22,2011-09-05,"45",4.17,7.8,0.2014,4.505,49.12,"62.86",62.86,26.96,"3.172",3.172,"199.6",199.6,"54.26",54.26,9.046,"4.768",4.768,"1.58",1.58,"3.762",3.762,4.41099070232494,NA,2012-04-10 00:00:00,NA
"9069AF32-92CD-46BF-A486-F5AF1F8CDB6E","39CB921A-6444-44B7-9429-D1E2D0C8E8CD","PETE_FIVE","065","2011",FALSE,"O",2011-08-15,2011-09-22,"80",3.82,NA,0.2333,7.477,61.06,"106.14",106.14,40.14,"5.524",5.524,"163.96",163.96,"28.72",28.72,6.542,"5.198",5.198,"1.606",1.606,"4.356",4.356,5.28572817088188,NA,2012-04-10 00:00:00,NA
"906D5BBA-14DA-4394-9ADA-12A85DD48533","A5B2FA1E-B566-4A51-A791-500B48236B43","RICH","154","2012",FALSE,"A",2012-09-17,2012-09-27,"124",4,6.8,0.12,3.28,45,"38.88",39,20,"2.1",2.1,"245.8",246,"25.32",25,9.7,"6.564",6.6,"1.3",1.26,"5.2704",5.3,5.8,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
"90C5A879-EF7C-46E8-8EB2-4DDDA380236B","375D3EE5-435D-4D96-A994-ED6D28B05C97","VAFO","080","2012",FALSE,"10 cm",2012-07-30,2012-09-05,"144",5.1,5.6,0.16,2.13,609,"89.2",89,147,"3.21",3.2,"50.02",50,"3.66",3.7,17,"5.586",5.6,"2.4",2.446,"0.976",1,5.5,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
"90F71DED-8476-4932-A54D-DA926B5538C4","C8D8AE09-FE1B-465A-8DA2-68C54D8CA873","RICH","063","2011",FALSE,"O",2011-09-14,2011-09-22,"93",4.62,14.4,0.4485,9.174,1373.5,"154.45",154.45,153.4,"12.955",12.955,"44.62",44.62,"10.51",10.51,147.6,"13.255",13.255,"5.845",5.845,"0.99",0.99,9.57269466283561,NA,2012-04-10 00:00:00,NA
"91671FB4-F5A2-4ABB-8088-E0F690ABA499","4812B4D9-8571-41F5-9594-38353A0E8DC7","FRSP_CHWILD","288","2010",FALSE,"O",2010-08-31,2010-09-22,"55",3.54,NA,0.9248,24.37,289.45,"441",441,150.9,"28.4",28.4,"628.15",628.15,"77.1",77.1,49.7,"15.75",15.75,"13.45",13.45,NA,NA,NA,NA,2011-06-07 10:38:37,NA
"918B27AF-C50C-4731-89C7-EAA6547D87EA","9835A6B6-8347-4B9B-BE98-20D7F897C1CE","APCO","264","2010",FALSE,"10cm",2010-08-17,2010-08-31,"27",5.88,12,0.3892,5.286,1451.9,"200.94",200.94,455.24,"4.74",4.74,"2.32",2.32,"1.44",1.44,20.6,"5.22",5.22,"0.48",0.48,"< 0.2",0.2,NA,NA,2011-06-07 10:38:37,NA
"91A11378-599E-40C1-9098-33CB25A1E17E","2CBBDDCF-577D-4DE7-8852-3660784BBFAC","GETT","029","2012",FALSE,"10 cm",2012-08-06,2012-09-17,"61",5.6,9.9,0.25,2.93,1715,"184.2",184,383,"1.912",1.9,"3.946",3.9,"0.404",0.4,78,"4.526",4.5,"1.2",1.238,"0.1952",0.2,12.4,"Not collected 2011",2013-05-14 10:21:09,"Adam J Kozlowski"
"92218D99-0556-468D-8FC6-C941217E31A8","E83A148D-A4F8-462F-AA25-1F063AC4AB7C","FRSP","145","2012",FALSE,"O",2012-08-28,2012-09-17,"43",NA,64.7,1.07,32.1,1258,"665.5",666,315,"59.15",59,"158.55",159,"59.05",59,284,"28.97",29,"51",51.1,NA,NA,NA,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
"93E13573-EDCE-4C78-8322-3D815461A225","3D2512A9-1D47-43FF-8343-7AB05E39C659","APCO","265","2010",FALSE,"10cm",2010-08-18,2010-08-31,"28",5.19,6.4,0.1358,2.001,489.3,"48.86",48.86,97.62,"1.9",1.9,"49.2",49.2,"1.7",1.7,71.74,"3.88",3.88,"0.58",0.58,"0.594",0.593999999999997,NA,NA,2011-06-07 10:38:37,NA
"94169423-11B7-4714-A40E-4A77B24B4ECF","E363F784-D2F7-44F9-A584-8138D4148AA6","FRSP","152","2012",FALSE,"O",2012-08-27,2012-09-05,"54",3.7,67.5,1.5,33.4,565,"507",507,386,"102.35",102,"193.5",194,"46.69",47,303,"19.03",19,"42",42.455,"8.296",8.3,15.7,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
"94807A42-81B6-47D0-923E-D176DA4ECF7E","275EB87A-FBE6-42E3-8998-366F90784213","FRSP","147","2012",TRUE,"10 cm",2012-09-24,2012-09-30,"48",4.7,5.4,0.13,2.34,75,"38.92",39,38,"2.342",2.3,"120.56",121,"0.676",0.7,53,"4.862",4.9,"2.1",2.106,"2.1472",2.1,3,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
